"","Employment","Sex","Education","Disability","Health_insurance","Own_child","Race","Total_person_income"
"3705","1","2","21","2","1","0","1",50999.9999999999
"3706","1","1","19","2","1","0","1",63000
"3707","1","1","16","2","1","0","1",66200.0000000001
"3708","1","1","22","2","1","0","1",45000.0000000001
"3709","1","2","21","2","1","0","1",58999.9999999998
"3710","6","1","16","1","1","0","1",16600
"3711","6","2","16","1","1","0","1",6899.99999999999
"3712","1","1","20","2","1","0","1",37999.9999999999
"3713","1","2","21","2","1","0","1",39999.9999999999
"3714","1","1","20","2","1","0","1",79999.9999999999
"3715","6","1","13","2","1","1","1",500
"3716","1","2","22","2","1","0","1",63000
"3717","1","1","19","2","1","0","1",110000
"3718","1","1","21","2","1","0","1",45000.0000000001
"3719","1","1","21","2","1","0","1",110000
"3720","1","1","20","2","1","0","1",79999.9999999999
"3721","1","2","16","2","1","0","1",14000
"3722","6","2","18","1","1","0","1",13000
"3723","6","1","17","2","1","0","1",24700
"3724","3","1","19","2","2","0","8",8000
"3725","1","1","16","2","2","0","1",1600
"3726","1","1","17","2","1","0","8",46800.0000000001
"3727","6","1","16","1","2","0","1",6404.00000000001
"3728","6","1","22","2","1","0","1",90000.0000000001
"3729","6","2","21","2","1","0","9",30000.0000000001
"3730","6","2","19","1","1","0","1",24400
"3731","1","1","18","2","1","0","1",37999.9999999999
"3732","6","1","18","1","1","0","1",38200.0000000001
"3733","6","2","21","2","1","0","1",25200
"3734","6","2","20","2","1","0","1",10530
"3735","1","2","16","2","1","0","1",112000
"3736","1","1","16","2","1","0","1",120000
"3737","6","1","23","1","1","0","1",44900.0000000001
"3738","6","2","16","2","1","0","1",6000
"3739","1","1","16","2","1","0","1",37999.9999999999
"3740","1","2","16","2","1","0","1",15000
"3741","4","1","18","2","1","0","9",29099.9999999999
"3742","1","1","18","2","1","0","1",39000
"3743","6","2","21","2","1","0","1",55500
"3744","6","2","1","1","1","0","1",21600
"3745","1","1","18","1","1","0","9",15500
"3746","1","2","21","2","1","0","6",87000
"3747","1","1","21","2","1","0","9",84000
"3748","1","2","14","2","1","1","9",270
"3749","1","1","21","2","1","0","1",63000
"3750","1","2","22","2","1","0","1",54200.0000000001
"3751","1","1","22","2","1","0","1",68399.9999999998
"3752","1","2","17","2","1","0","1",63000
"3753","1","1","19","2","1","0","1",48000.0000000001
"3754","1","1","21","2","2","0","1",63300.0000000001
"3755","1","2","22","2","2","0","1",29099.9999999999
"3756","2","2","19","2","1","0","1",2999.99999999999
"3757","6","1","20","2","1","0","1",12000
"3758","6","2","11","2","1","0","1",9100
"3759","1","1","21","2","1","0","1",45000.0000000001
"3760","1","1","16","2","1","0","1",28000
"3761","1","2","16","2","1","0","1",18000
"3762","1","2","20","2","1","0","1",15000
"3763","1","1","16","2","1","0","1",39999.9999999999
"3764","1","2","16","2","1","0","1",25000
"3765","6","2","16","1","1","0","1",4510
"3766","6","1","16","1","1","0","1",15400
"3767","6","1","23","1","1","0","1",41100
"3768","6","2","20","1","1","0","1",7100
"3769","6","2","16","2","1","0","1",71000.0000000002
"3770","2","1","17","2","1","0","1",69999.9999999998
"3771","6","1","22","2","1","0","1",46000.0000000001
"3772","6","2","21","2","1","0","1",30000.0000000001
"3773","3","1","18","2","1","0","1",32200
"3774","1","2","17","2","1","0","1",28799.9999999999
"3775","1","1","24","2","1","0","1",120000
"3776","1","2","22","2","1","0","1",37999.9999999999
"3777","6","1","14","2","1","1","1",700
"3778","1","1","19","2","1","0","1",37999.9999999999
"3779","1","2","24","2","1","0","1",119050
"3780","1","1","19","2","1","0","1",65000.0000000001
"3781","6","2","21","2","1","0","1",750.000000000001
"3782","1","1","21","2","1","0","1",60999.9999999999
"3783","1","1","21","2","1","0","1",85000.0000000001
"3784","1","2","19","2","1","0","1",39999.9999999999
"3785","1","1","19","2","1","0","1",28000
"3786","6","1","20","1","1","0","1",17000
"3787","1","1","16","2","1","0","1",63000
"3788","6","2","19","2","1","0","1",2400
"3789","1","1","19","2","1","0","1",39000
"3790","1","2","16","2","1","0","1",30400
"3791","1","1","19","2","1","0","1",96400
"3792","1","2","19","2","1","0","1",58999.9999999998
"3793","1","2","22","2","1","0","1",48999.9999999999
"3794","1","1","14","2","2","0","1",2000
"3795","1","2","21","2","1","0","1",50000
"3796","1","1","21","2","1","0","1",15000
"3797","1","1","16","1","1","0","1",85000.0000000001
"3798","1","2","13","2","1","0","1",73000.0000000001
"3799","6","1","19","2","1","0","1",14100
"3800","6","1","21","2","1","0","1",12900
"3801","6","2","21","2","1","0","1",18500
"3802","1","1","21","2","1","0","1",39999.9999999999
"3803","6","1","21","2","1","0","1",13600
"3804","6","2","21","2","1","0","1",9600
"3805","1","1","20","2","1","0","1",21700
"3806","6","2","21","1","1","0","1",4800.00000000001
"3807","6","1","19","2","1","0","1",18500
"3808","1","1","16","2","1","0","1",45000.0000000001
"3809","1","1","18","2","1","0","1",74220
"3810","1","2","16","2","1","0","1",30600.0000000001
"3811","1","1","21","1","1","0","1",32499.9999999999
"3812","6","1","16","1","1","0","1",32499.9999999999
"3813","1","2","16","2","1","0","1",34600
"3814","1","2","22","2","1","0","1",8300.00000000001
"3815","1","1","22","2","1","0","1",114000
"3816","1","2","19","1","1","0","1",3500.00000000001
"3817","1","1","19","2","1","0","1",45000.0000000001
"3818","3","1","16","2","2","0","1",2000
"3819","1","2","16","2","2","0","1",25000
"3820","1","1","18","2","2","0","1",9999.99999999999
"3821","1","1","16","2","1","0","1",32999.9999999999
"3822","1","1","16","2","2","0","1",24000
"3823","6","2","16","1","1","0","1",34800
"3824","4","1","16","2","1","0","1",19000
"3825","6","2","17","2","1","0","1",9999.99999999999
"3826","1","2","14","2","2","0","9",7000
"3827","1","1","17","2","1","0","1",21000
"3828","1","1","16","2","1","0","1",39219.9999999999
"3829","1","2","18","2","1","0","1",32999.9999999999
"3830","6","1","14","2","1","1","1",1000
"3831","6","2","21","2","1","0","1",22300
"3832","6","1","19","2","1","0","1",18800
"3833","6","2","21","2","1","0","1",12000
"3834","6","1","22","1","1","0","1",99600
"3835","1","1","21","2","1","0","1",59999.9999999999
"3836","6","2","21","2","1","0","1",12000
"3837","6","1","21","2","1","0","1",73900
"3838","6","2","21","2","1","0","1",20500
"3839","1","1","21","1","1","0","1",48000.0000000001
"3840","1","2","21","2","1","0","1",41800
"3841","1","2","21","2","1","0","1",6000
"3842","1","1","18","2","1","0","1",39999.9999999999
"3843","6","2","20","2","1","0","1",2600
"3844","1","1","19","2","1","0","1",109000
"3845","1","1","12","2","1","1","1",6000
"3846","3","1","16","2","1","0","1",19220
"3847","1","2","16","2","1","0","1",14400
"3848","1","1","16","2","2","0","1",24000
"3849","1","1","19","2","1","0","1",72000
"3850","1","2","21","2","1","0","1",72900.0000000002
"3851","2","2","6","2","2","0","1",13900
"3852","2","1","16","2","2","0","1",59999.9999999999
"3853","6","1","19","2","1","0","1",90200
"3854","6","2","16","2","1","0","1",12700
"3855","6","2","16","1","1","0","3",20200
"3856","1","2","23","2","1","0","1",460000
"3857","1","1","18","2","1","0","1",24000
"3858","1","2","20","2","1","0","1",99499.9999999998
"3859","1","1","18","2","1","0","1",39999.9999999999
"3860","6","1","22","2","1","0","1",124800
"3861","6","2","19","2","1","0","1",10900
"3862","1","2","16","2","1","0","1",26700
"3863","1","1","18","2","1","0","1",125400
"3864","1","1","22","2","1","0","1",69000.0000000001
"3865","2","2","22","2","1","0","1",54000
"3866","1","2","18","2","1","0","1",105020
"3867","1","1","17","2","2","0","8",45000.0000000001
"3868","6","1","16","2","1","0","1",15000
"3869","1","1","17","2","1","0","1",24800
"3870","1","1","23","2","1","0","1",99999.9999999998
"3871","6","2","19","1","1","0","9",20100
"3872","3","1","17","2","1","0","9",1800
"3873","1","2","16","2","1","0","1",18000
"3874","1","1","16","2","1","0","1",18000
"3875","6","1","16","1","1","0","1",14400
"3876","1","2","1","2","1","0","1",15700
"3877","1","2","16","2","2","0","1",600
"3878","2","2","19","2","1","0","1",2999.99999999999
"3879","2","2","19","2","2","0","1",6199.99999999999
"3880","1","1","19","2","2","0","1",3500.00000000001
"3881","6","2","19","1","1","0","1",17600
"3882","1","1","21","2","1","0","1",77000
"3883","1","2","21","2","2","0","1",23000
"3884","1","1","17","2","2","0","1",50000
"3885","1","2","22","2","1","0","1",67000.0000000001
"3886","1","1","21","2","1","0","1",71000.0000000002
"3887","1","2","20","2","1","0","1",31999.9999999999
"3888","1","1","19","2","2","0","1",27000
"3889","6","2","19","2","2","0","1",2700
"3890","6","2","13","1","2","0","1",1200
"3891","6","1","18","2","2","0","1",5000
"3892","1","1","21","2","1","0","1",65000.0000000001
"3893","1","2","19","2","2","0","1",52000.0000000001
"3894","1","1","21","2","1","0","1",104000
"3895","1","1","16","1","1","0","1",2999.99999999999
"3896","1","1","21","2","1","0","1",55000.0000000001
"3897","6","2","19","1","1","0","1",9000
"3898","3","1","17","2","2","0","1",7000
"3899","1","1","16","2","1","0","1",39999.9999999999
"3900","1","2","18","2","1","0","1",31999.9999999999
"3901","1","2","24","2","1","0","1",95999.9999999998
"3902","6","1","16","1","1","0","1",15400
"3903","6","2","22","2","1","0","1",68419.9999999999
"3904","6","1","19","1","1","0","3",80699.9999999999
"3905","6","1","16","2","1","0","1",40580
"3906","6","2","16","2","1","0","1",12500
"3907","1","1","19","2","1","0","1",118000
"3908","6","2","16","2","1","0","1",800.000000000001
"3909","6","1","18","1","1","0","1",23220
"3910","6","2","21","1","1","0","1",10800
"3911","1","1","16","2","1","0","1",113000
"3912","6","2","16","2","1","0","1",10900
"3913","1","1","16","2","1","0","1",6899.99999999999
"3914","6","1","16","1","1","0","1",4299.99999999999
"3915","6","2","19","2","1","0","1",7220.00000000001
"3916","1","2","19","2","1","0","1",42499.9999999999
"3917","6","1","18","2","1","0","1",10520
"3918","6","1","16","2","1","0","1",18870
"3919","6","1","16","2","1","0","1",25000
"3920","1","2","19","2","1","0","1",20600
"3921","6","1","19","2","1","0","1",2000
"3922","6","1","19","2","1","0","1",2899.99999999999
"3923","6","1","18","2","2","0","1",1000
"3924","1","1","21","2","2","0","1",15000
"3925","1","2","16","2","2","0","1",77999.9999999999
"3926","1","1","16","2","1","0","1",50000
"3927","6","1","18","1","1","0","1",17500
"3928","6","2","16","1","1","0","1",20400
"3929","6","2","22","2","1","0","1",7500.00000000001
"3930","1","1","24","2","1","0","1",184000
"3931","1","2","21","2","1","0","1",85899.9999999999
"3932","6","2","17","2","1","0","1",7599.99999999999
"3933","6","1","12","2","1","0","8",12700
"3934","6","2","18","1","1","0","1",7700.00000000001
"3935","6","2","1","1","1","0","1",11200
"3936","6","1","16","1","1","0","1",25000
"3937","1","1","22","2","1","0","1",62000.0000000001
"3938","1","2","22","2","1","0","1",67999.9999999998
"3939","6","2","20","1","1","0","1",10300
"3940","6","1","19","2","1","0","1",4600.00000000001
"3941","3","2","17","2","2","0","1",5000
"3942","1","1","19","2","1","0","1",6500
"3943","1","2","18","2","1","0","1",39999.9999999999
"3944","3","1","14","2","1","1","1",2500
"3945","1","1","21","2","1","0","1",52000.0000000001
"3946","6","2","21","2","1","0","1",7500.00000000001
"3947","1","1","11","2","1","0","1",9999.99999999999
"3948","1","1","16","2","1","0","1",1600
"3949","1","2","22","2","1","0","1",99100.0000000001
"3950","6","1","20","2","1","0","1",14500
"3951","1","1","19","2","2","0","1",37999.9999999999
"3952","1","1","19","2","2","0","1",32999.9999999999
"3953","1","2","16","2","1","0","1",10500
"3954","6","2","19","1","1","0","3",2400
"3955","1","1","19","2","1","0","2",31000
"3956","6","1","18","2","1","0","1",10900
"3957","1","1","21","2","1","0","1",110000
"3958","6","2","19","2","1","0","1",18200
"3959","6","2","16","2","1","0","1",1100
"3960","1","1","14","2","1","0","1",14000
"3961","1","2","22","2","1","0","1",73000.0000000001
"3962","1","2","20","2","1","0","8",36000
"3963","1","2","16","2","2","0","3",16000
"3964","1","2","16","2","2","0","3",13800
"3965","6","2","14","2","2","1","3",1100
"3966","1","1","16","2","1","0","1",20000
"3967","6","2","16","1","1","0","1",9750
"3968","6","1","21","2","1","0","1",99000
"3969","1","2","24","2","1","0","1",104000
"3970","1","2","22","2","1","0","1",68900
"3971","6","1","17","2","1","0","1",20200
"3972","6","2","16","2","1","0","1",1300
"3973","6","1","19","1","1","0","1",28700
"3974","1","2","19","2","1","0","8",63000
"3975","6","2","18","2","1","0","1",15700
"3976","1","2","22","2","2","0","1",50000
"3977","1","1","18","2","1","0","1",79999.9999999999
"3978","1","2","21","2","1","0","1",12000
"3979","1","1","22","2","1","0","1",59999.9999999999
"3980","6","1","16","1","1","0","1",39100
"3981","6","1","21","2","1","0","1",96199.9999999998
"3982","1","1","20","2","1","0","1",92000
"3983","6","1","16","1","1","0","1",14400
"3984","1","2","19","2","1","0","1",20000
"3985","1","1","20","2","1","0","1",30000.0000000001
"3986","1","2","16","2","1","0","1",4400
"3987","1","2","16","1","1","0","1",2000
"3988","1","1","21","2","1","0","1",37999.9999999999
"3989","1","2","17","1","1","0","1",25000
"3990","1","2","18","2","1","0","1",22600
"3991","6","1","14","2","1","0","1",7400
"3992","1","2","18","2","1","0","8",31999.9999999999
"3993","1","1","16","2","1","0","1",120000
"3994","1","2","16","2","1","0","1",24000
"3995","6","1","14","2","1","0","1",4000
"3996","1","2","16","2","1","0","1",57999.9999999999
"3997","1","1","21","2","1","0","1",57999.9999999999
"3998","1","2","16","2","1","0","1",62000.0000000001
"3999","1","1","17","2","1","0","1",30000.0000000001
"4000","1","2","20","2","1","0","1",28600
"4001","6","2","19","2","1","0","1",16000
"4002","6","1","18","2","1","0","1",2999.99999999999
"4003","1","2","19","2","1","0","1",24000
"4004","6","2","16","2","1","0","1",20710
"4005","1","1","16","2","1","0","1",11000
"4006","6","2","18","1","1","0","1",24000
"4007","6","1","16","1","1","0","1",16800
"4008","1","2","19","1","2","0","1",28799.9999999999
"4009","6","1","15","2","1","0","1",55999.9999999999
"4010","6","2","14","1","1","0","1",8800.00000000002
"4011","1","2","21","2","1","0","1",72000
"4012","1","1","16","2","1","0","1",75000
"4013","6","2","16","2","1","0","1",14900
"4014","6","1","16","1","1","0","1",29300
"4015","1","1","16","2","1","0","1",26500
"4016","6","2","21","1","1","0","1",49900
"4017","1","1","19","2","1","0","1",31999.9999999999
"4018","1","2","19","2","1","0","1",9499.99999999999
"4019","1","2","20","2","1","0","1",59999.9999999999
"4020","1","2","20","1","1","0","1",48000.0000000001
"4021","6","2","16","1","1","0","1",13100
"4022","6","2","19","1","1","0","1",23480
"4023","6","2","16","1","1","0","1",12700
"4024","1","1","22","2","2","0","9",20000
"4025","6","1","20","1","2","0","1",22800
"4026","6","2","16","2","1","0","1",40199.9999999999
"4027","1","2","21","2","1","0","1",57999.9999999999
"4028","1","1","14","2","1","1","1",290
"4029","6","2","16","2","1","0","1",22300
"4030","1","2","18","2","1","0","1",66200.0000000001
"4031","1","2","21","2","1","0","3",51200.0000000001
"4032","1","1","19","2","2","0","3",31199.9999999999
"4033","1","1","19","2","1","0","9",32010.0000000001
"4034","2","2","20","2","1","0","1",15000
"4035","1","2","16","2","1","0","1",18000
"4036","1","1","16","2","1","0","1",23000
"4037","1","1","16","1","1","0","1",79999.9999999999
"4038","6","2","16","1","1","0","1",10500
"4039","1","2","18","2","1","0","1",34999.9999999999
"4040","1","2","20","2","1","0","1",1200
"4041","1","2","13","2","1","0","1",7700.00000000001
"4042","1","1","16","2","1","0","1",55000.0000000001
"4043","6","1","21","2","1","0","1",313299.999999999
"4044","6","2","20","2","1","0","1",11900
"4045","1","1","16","2","1","0","1",78400.0000000001
"4046","1","2","16","2","1","0","1",13400
"4047","6","1","22","2","1","0","1",27500
"4048","6","2","16","2","1","0","1",30000.0000000001
"4049","1","1","16","1","1","0","1",48000.0000000001
"4050","1","2","19","2","1","0","1",13900
"4051","6","1","14","2","1","0","1",3200
"4052","2","2","20","2","1","0","1",20800
"4053","1","2","19","2","2","0","1",5000
"4054","1","1","20","2","1","0","1",79999.9999999999
"4055","6","2","19","2","1","0","1",49440.0000000001
"4056","1","2","22","2","1","0","1",212300
"4057","1","2","16","2","1","0","1",29600
"4058","1","1","19","2","1","0","1",150000
"4059","1","2","16","2","1","0","1",25000
"4060","1","1","18","2","1","0","1",59999.9999999999
"4061","1","1","16","2","1","0","1",25000
"4062","1","2","21","2","1","0","1",66000
"4063","1","1","21","2","1","0","1",97999.9999999998
"4064","1","1","14","2","1","0","9",62000.0000000001
"4065","1","1","16","2","1","0","1",69999.9999999998
"4066","1","2","20","2","1","0","1",41100
"4067","6","1","19","1","1","0","1",4900.00000000001
"4068","6","2","12","2","1","0","1",7799.99999999998
"4069","6","1","19","1","1","0","1",37999.9999999999
